subscription_id,account_id,start_date,end_date,start_month,end_month,subscription_age_days,subscription_age_months,mrr_clean,arr_clean,lifetime_mrr,churned_mrr,is_churned,churn_date,churn_month,plan_tier,seat_bucket,seats,rev_change_flag,subscription_status,is_new,is_upgrade,is_downgrade,dirty_row_flag,dirty_row_reason,dirty_row_reason_count
S-c75159,A-bcf87c,2024-08-22,2024-09-28,2024-08,2024-09,37,1,6169.0,74028.0,6169.0,6169.0,True,,NaT,Enterprise,26_to_50,31,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c7621b,A-ced9aa,2024-11-23,2024-11-25,2024-11,2024-11,2,0,361.0,4332.0,0.0,361.0,True,,NaT,Basic,11_to_25,19,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c881bc,A-8b25f2,2024-05-02,2024-07-19,2024-05,2024-07,78,2,190.0,2280.0,380.0,190.0,True,,NaT,Basic,01_to_10,10,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-c8a4ff,A-fabe19,2024-12-24,2024-12-29,2024-12,2024-12,5,0,4577.0,54924.0,0.0,4577.0,True,,NaT,Enterprise,11_to_25,23,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-ca1cb9,A-5a215a,2024-09-16,2024-11-13,2024-09,2024-11,58,2,17313.0,207756.0,34626.0,17313.0,True,,NaT,Enterprise,50+,87,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-cbe349,A-e89151,2024-02-16,2024-04-23,2024-02,2024-04,67,2,1592.0,19104.0,3184.0,1592.0,True,,NaT,Enterprise,01_to_10,8,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-d01053,A-779e4e,2023-11-12,2024-10-29,2023-11,2024-10,352,11,7164.0,85968.0,78804.0,7164.0,True,,NaT,Enterprise,26_to_50,36,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-d19216,A-17939a,2024-12-28,2024-12-29,2024-12,2024-12,1,0,1634.0,19608.0,0.0,1634.0,True,,NaT,Basic,50+,86,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-d1a6c6,A-443b7c,2024-12-26,2024-12-29,2024-12,2024-12,3,0,323.0,3876.0,0.0,323.0,True,,NaT,Basic,11_to_25,17,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-d35d49,A-bc87bc,2024-09-11,2024-11-10,2024-09,2024-11,60,2,342.0,4104.0,684.0,342.0,True,,NaT,Basic,11_to_25,18,unchanged,churned,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-d3f138,A-560d27,2024-10-21,2024-11-18,2024-10,2024-11,28,1,4577.0,54924.0,4577.0,4577.0,True,,NaT,Enterprise,11_to_25,23,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-d91f4c,A-1b7577,2024-11-15,2024-11-15,2024-11,2024-11,0,0,190.0,2280.0,0.0,190.0,True,,NaT,Basic,01_to_10,10,contraction,churned,False,False,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-dcd084,A-d27f50,2024-12-05,2024-12-09,2024-12,2024-12,4,0,9552.0,114624.0,0.0,9552.0,True,,NaT,Enterprise,26_to_50,48,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-dd3b36,A-1b7577,2024-11-26,2024-12-06,2024-11,2024-12,10,1,76.0,912.0,76.0,76.0,True,,NaT,Basic,01_to_10,4,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-df5924,A-443f6f,2024-12-21,2024-12-22,2024-12,2024-12,1,0,931.0,11172.0,0.0,931.0,True,,NaT,Pro,11_to_25,19,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-dfaf24,A-970c97,2024-12-15,2024-12-21,2024-12,2024-12,6,0,513.0,6156.0,0.0,513.0,True,,NaT,Basic,26_to_50,27,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-dfbd79,A-977ca0,2024-11-24,2024-11-24,2024-11,2024-11,0,0,686.0,8232.0,0.0,686.0,True,,NaT,Pro,11_to_25,14,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-e04d93,A-5a215a,2024-05-27,2024-12-30,2024-05,2024-12,217,7,17313.0,207756.0,121191.0,17313.0,True,,NaT,Enterprise,50+,87,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-e133a5,A-4a4c2d,2023-07-03,2024-01-25,2023-07,2024-01,206,6,1026.0,12312.0,6156.0,1026.0,True,,NaT,Basic,50+,54,unchanged,churned,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-e1e2bf,A-7da956,2024-09-24,2024-11-04,2024-09,2024-11,41,2,247.0,2964.0,494.0,247.0,True,,NaT,Basic,11_to_25,13,contraction,churned,False,False,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-e78857,A-432483,2023-09-09,2024-12-30,2023-09,2024-12,478,15,1990.0,23880.0,29850.0,1990.0,True,,NaT,Enterprise,01_to_10,10,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-ef2a21,A-427b69,2024-11-28,2024-12-09,2024-11,2024-12,11,1,1764.0,21168.0,1764.0,1764.0,True,,NaT,Pro,26_to_50,36,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-f15008,A-0aaf6e,2024-12-07,2024-12-15,2024-12,2024-12,8,0,588.0,7056.0,0.0,588.0,True,,NaT,Pro,11_to_25,12,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-f2dd76,A-443b7c,2024-11-13,2024-11-21,2024-11,2024-11,8,0,0.0,0.0,0.0,0.0,True,,NaT,Pro,26_to_50,39,unchanged,churned,False,False,False,False,,0
S-f4caa8,A-9badbd,2024-09-16,2024-10-12,2024-09,2024-10,26,1,437.0,5244.0,437.0,437.0,True,,NaT,Basic,11_to_25,23,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-f5f5b3,A-89ee83,2024-12-26,2024-12-29,2024-12,2024-12,3,0,190.0,2280.0,0.0,190.0,True,,NaT,Basic,01_to_10,10,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-f7b2fc,A-f446b6,2024-07-25,2024-10-13,2024-07,2024-10,80,3,2587.0,31044.0,7761.0,2587.0,True,,NaT,Enterprise,11_to_25,13,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-f80617,A-d4ac0e,2024-10-28,2024-12-16,2024-10,2024-12,49,2,342.0,4104.0,684.0,342.0,True,,NaT,Basic,11_to_25,18,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-f84a6f,A-d27f50,2024-07-22,2024-10-14,2024-07,2024-10,84,3,8756.0,105072.0,26268.0,8756.0,True,,NaT,Enterprise,26_to_50,44,unchanged,churned,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-ffe125,A-e89151,2024-04-15,2024-10-07,2024-04,2024-10,175,6,380.0,4560.0,2280.0,380.0,True,,NaT,Basic,11_to_25,20,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
