account_id,feature_name,first_use_date,days_to_adopt,is_beta_feature,beta_adopter,signup_date,dirty_row_flag,dirty_row_reason
A-068fc6,feature_8,2023-05-11,0,False,False,2023-07-17,True,"[""negative_days_to_adopt_adjusted""]"
A-068fc6,feature_9,2023-06-18,0,False,False,2023-07-17,True,"[""negative_days_to_adopt_adjusted""]"
A-068fc6,,2023-07-01,0,False,False,2023-07-17,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_1,2024-07-28,443,True,False,2023-05-12,False,
A-075038,feature_11,2024-02-04,268,True,False,2023-05-12,False,
A-075038,feature_12,2023-05-08,0,False,False,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_13,2023-08-15,95,True,False,2023-05-12,False,
A-075038,feature_14,2023-01-09,0,False,False,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_15,2023-08-21,101,True,False,2023-05-12,False,
A-075038,feature_16,2024-08-29,475,False,False,2023-05-12,False,
A-075038,feature_17,2023-03-14,0,True,True,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_18,2024-06-14,399,False,False,2023-05-12,False,
A-075038,feature_2,2023-08-20,100,False,False,2023-05-12,False,
A-075038,feature_20,2024-09-22,499,False,False,2023-05-12,False,
A-075038,feature_21,2023-09-16,127,False,False,2023-05-12,False,
A-075038,feature_22,2024-11-22,560,False,False,2023-05-12,False,
A-075038,feature_24,2023-01-16,0,True,True,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_27,2023-01-20,0,False,False,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_29,2023-11-08,180,False,False,2023-05-12,False,
A-075038,feature_3,2024-10-12,519,False,False,2023-05-12,False,
A-075038,feature_30,2024-06-26,411,False,False,2023-05-12,False,
A-075038,feature_31,2023-11-10,182,False,False,2023-05-12,False,
A-075038,feature_32,2023-04-12,0,False,False,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_34,2024-05-14,368,False,False,2023-05-12,False,
A-075038,feature_35,2024-03-09,302,False,False,2023-05-12,False,
A-075038,feature_36,2024-08-27,473,False,False,2023-05-12,False,
A-075038,feature_37,2023-01-24,0,True,True,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_38,2023-04-01,0,True,True,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_39,2024-12-21,589,False,False,2023-05-12,False,
A-075038,feature_4,2023-09-22,133,False,False,2023-05-12,False,
A-075038,feature_40,2023-02-08,0,False,False,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_5,2023-04-19,0,False,False,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_6,2023-03-06,0,False,False,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,feature_8,2024-10-30,537,False,False,2023-05-12,False,
A-075038,feature_9,2023-02-25,0,True,True,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-075038,,2023-01-24,0,False,False,2023-05-12,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_1,2023-01-18,0,False,False,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_12,2024-06-30,421,True,False,2023-05-06,False,
A-089363,feature_13,2023-02-26,0,True,True,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_14,2024-11-15,559,False,False,2023-05-06,False,
A-089363,feature_15,2023-10-03,150,False,False,2023-05-06,False,
A-089363,feature_17,2023-08-12,98,False,False,2023-05-06,False,
A-089363,feature_19,2023-01-28,0,False,False,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_2,2023-07-25,80,False,False,2023-05-06,False,
A-089363,feature_21,2024-03-02,301,False,False,2023-05-06,False,
A-089363,feature_23,2024-10-21,534,True,False,2023-05-06,False,
A-089363,feature_24,2024-02-27,297,False,False,2023-05-06,False,
A-089363,feature_25,2024-10-30,543,False,False,2023-05-06,False,
A-089363,feature_26,2023-05-25,19,False,False,2023-05-06,False,
A-089363,feature_27,2023-11-24,202,False,False,2023-05-06,False,
A-089363,feature_29,2023-02-02,0,True,True,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_30,2023-04-18,0,True,True,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_31,2023-02-17,0,False,False,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_32,2024-03-14,313,False,False,2023-05-06,False,
A-089363,feature_33,2023-11-11,189,False,False,2023-05-06,False,
A-089363,feature_34,2024-05-25,385,False,False,2023-05-06,False,
A-089363,feature_35,2023-03-15,0,True,True,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_36,2023-04-10,0,True,True,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_37,2023-06-08,33,False,False,2023-05-06,False,
A-089363,feature_39,2024-02-26,296,False,False,2023-05-06,False,
A-089363,feature_4,2023-06-02,27,False,False,2023-05-06,False,
A-089363,feature_40,2023-01-10,0,False,False,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_5,2023-04-04,0,False,False,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_6,2023-10-09,156,False,False,2023-05-06,False,
A-089363,feature_7,2023-02-16,0,True,True,2023-05-06,True,"[""negative_days_to_adopt_adjusted""]"
A-089363,feature_9,2023-10-07,154,False,False,2023-05-06,False,
A-08e34e,feature_1,2023-08-27,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_10,2023-02-20,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_12,2023-04-16,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_13,2023-11-24,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_14,2024-10-07,102,False,False,2024-06-27,False,
A-08e34e,feature_15,2023-01-15,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_16,2024-09-01,66,False,False,2024-06-27,False,
A-08e34e,feature_17,2023-04-22,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_18,2023-09-20,0,True,True,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_19,2023-06-20,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_2,2024-06-09,0,True,True,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_20,2024-01-19,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_21,2023-11-27,0,True,True,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_22,2023-04-11,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_23,2023-06-19,0,True,True,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_25,2023-05-04,0,True,True,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_26,2023-02-13,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_27,2023-04-22,0,True,True,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_28,2023-07-05,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_29,2023-06-18,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_3,2023-05-28,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_30,2024-03-08,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_31,2023-02-14,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_32,2023-07-07,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_33,2023-10-24,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_34,2023-09-26,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_35,2024-07-26,29,False,False,2024-06-27,False,
A-08e34e,feature_36,2024-01-09,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_37,2023-08-29,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_38,2023-04-18,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_4,2023-05-12,0,True,True,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_5,2023-06-14,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_7,2023-06-06,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,feature_8,2024-02-10,0,False,False,2024-06-27,True,"[""negative_days_to_adopt_adjusted""]"
A-08e34e,,2024-10-21,116,False,False,2024-06-27,False,
A-09316c,feature_1,2024-04-06,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_10,2023-01-28,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_11,2024-02-28,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_12,2024-11-30,80,True,False,2024-09-11,False,
A-09316c,feature_14,2024-02-06,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_15,2024-12-27,107,False,False,2024-09-11,False,
A-09316c,feature_16,2023-03-31,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_17,2023-10-19,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_18,2023-03-29,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_2,2023-09-21,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_23,2023-09-05,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_24,2023-10-14,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_27,2023-06-13,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_28,2023-02-12,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_29,2023-10-30,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_3,2023-06-28,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_30,2024-08-18,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_31,2023-06-23,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_32,2023-05-05,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_33,2024-01-06,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_34,2023-06-17,0,True,True,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_35,2024-03-20,0,True,True,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_37,2023-02-21,0,True,True,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_38,2023-06-24,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_39,2023-05-29,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_4,2024-09-14,3,True,True,2024-09-11,False,
A-09316c,feature_7,2024-07-22,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09316c,feature_9,2023-02-24,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_1,2023-03-25,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_10,2024-09-10,316,False,False,2023-10-30,False,
A-09540c,feature_11,2023-08-21,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_14,2024-02-15,108,True,False,2023-10-30,False,
A-09540c,feature_15,2023-07-06,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_17,2023-05-19,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_20,2023-10-16,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_21,2023-05-06,0,True,True,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_22,2023-01-27,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_25,2024-10-17,353,True,False,2023-10-30,False,
A-09540c,feature_27,2023-01-25,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_28,2024-07-11,255,False,False,2023-10-30,False,
A-09540c,feature_30,2023-03-22,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_33,2024-04-09,162,False,False,2023-10-30,False,
A-09540c,feature_34,2024-07-09,253,False,False,2023-10-30,False,
A-09540c,feature_36,2023-08-04,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_37,2023-08-16,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_38,2024-10-20,356,False,False,2023-10-30,False,
A-09540c,feature_39,2023-09-22,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-09540c,feature_7,2023-05-18,0,False,False,2023-10-30,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_1,2023-11-30,40,False,False,2023-10-21,False,
A-098560,feature_10,2023-05-08,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_11,2023-08-01,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_12,2024-07-21,274,False,False,2023-10-21,False,
A-098560,feature_13,2023-12-29,69,False,False,2023-10-21,False,
A-098560,feature_14,2023-03-02,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_15,2023-03-19,0,True,True,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_16,2023-06-13,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_17,2024-04-03,165,False,False,2023-10-21,False,
A-098560,feature_18,2023-01-20,0,True,True,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_19,2023-07-17,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_21,2024-09-03,318,False,False,2023-10-21,False,
A-098560,feature_22,2023-01-22,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_24,2023-10-30,9,False,False,2023-10-21,False,
A-098560,feature_25,2024-03-18,149,False,False,2023-10-21,False,
A-098560,feature_27,2023-03-15,0,True,True,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_29,2024-03-26,157,False,False,2023-10-21,False,
A-098560,feature_30,2023-10-18,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_31,2024-09-06,321,False,False,2023-10-21,False,
A-098560,feature_33,2023-08-04,0,True,True,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_34,2023-06-11,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_35,2023-09-05,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_36,2023-08-17,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_37,2024-12-17,423,False,False,2023-10-21,False,
A-098560,feature_38,2023-01-31,0,True,True,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_39,2023-11-07,17,False,False,2023-10-21,False,
A-098560,feature_4,2023-01-04,0,True,True,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_40,2024-10-24,369,True,False,2023-10-21,False,
A-098560,feature_5,2023-07-20,0,True,True,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_6,2023-05-23,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_7,2023-05-02,0,False,False,2023-10-21,True,"[""negative_days_to_adopt_adjusted""]"
A-098560,feature_9,2024-04-10,172,False,False,2023-10-21,False,
A-0a282f,feature_1,2024-08-01,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_10,2023-12-10,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_11,2023-09-25,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_12,2024-08-11,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_13,2023-08-05,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_14,2023-06-29,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_15,2024-05-22,0,True,True,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_17,2023-03-28,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_18,2023-06-04,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_19,2023-06-24,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_2,2023-02-20,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_21,2024-02-02,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_22,2024-11-01,66,False,False,2024-08-27,False,
A-0a282f,feature_23,2023-01-10,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_24,2023-04-25,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_26,2023-10-27,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_27,2024-04-25,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_28,2024-02-29,0,True,True,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_29,2023-04-30,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_3,2023-01-16,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_30,2023-01-01,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_31,2023-07-30,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_32,2023-03-24,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_34,2023-12-29,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_35,2024-02-16,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_36,2024-04-11,0,True,True,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_37,2023-03-03,0,True,True,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_39,2023-06-18,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_40,2023-03-08,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_5,2024-09-11,15,False,False,2024-08-27,False,
A-0a282f,feature_6,2023-06-28,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_7,2023-12-30,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_8,2023-02-08,0,True,True,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a282f,feature_9,2023-11-13,0,False,False,2024-08-27,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_10,2024-01-27,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_13,2024-01-28,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_14,2023-01-03,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_17,2023-03-28,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_2,2023-12-21,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_21,2023-05-24,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_23,2024-01-12,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_24,2024-11-20,70,False,False,2024-09-11,False,
A-0a62f5,feature_26,2024-03-10,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_28,2023-05-16,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_3,2023-01-17,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_31,2023-04-16,0,True,True,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_34,2024-07-12,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_36,2024-02-05,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_37,2023-09-18,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_4,2023-07-01,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_40,2023-01-26,0,True,True,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_5,2024-02-02,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_7,2023-02-03,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0a62f5,feature_8,2023-08-07,0,False,False,2024-09-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_10,2023-06-28,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_11,2023-03-07,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_12,2023-03-22,0,True,True,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_13,2023-04-30,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_15,2023-11-20,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_16,2023-05-28,0,True,True,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_2,2024-01-15,0,True,True,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_20,2023-05-01,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_24,2024-07-09,59,False,False,2024-05-11,False,
A-0aaf6e,feature_25,2023-05-24,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_26,2024-09-27,139,False,False,2024-05-11,False,
A-0aaf6e,feature_28,2024-10-09,151,False,False,2024-05-11,False,
A-0aaf6e,feature_29,2023-01-25,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_3,2023-05-13,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_30,2023-09-24,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_31,2023-12-27,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_32,2024-07-31,81,False,False,2024-05-11,False,
A-0aaf6e,feature_33,2023-06-11,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_37,2023-07-29,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_38,2023-01-05,0,True,True,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_40,2023-09-26,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_5,2023-03-20,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_6,2024-12-17,220,False,False,2024-05-11,False,
A-0aaf6e,feature_8,2023-06-22,0,False,False,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0aaf6e,feature_9,2024-04-03,0,True,True,2024-05-11,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_1,2023-02-10,0,True,True,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_11,2024-11-06,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_12,2023-07-08,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_14,2024-12-26,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_15,2023-02-13,0,True,True,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_16,2024-02-01,0,True,True,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_17,2024-03-28,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_18,2023-12-09,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_19,2024-08-01,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_2,2023-09-13,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_20,2023-02-15,0,True,True,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_21,2024-04-09,0,True,True,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_24,2023-07-15,0,True,True,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_27,2023-07-03,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_28,2023-10-11,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_29,2023-06-12,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_3,2024-04-14,0,True,True,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_30,2023-03-13,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
A-0b0d6d,feature_31,2023-07-17,0,False,False,2024-12-30,True,"[""negative_days_to_adopt_adjusted""]"
