subscription_id,usage_month,usage_count_month,usage_duration_month,unique_features_month,error_count_month,days_in_month,duration_per_use,usage_intensity,is_heavy_user_month
S-099dbc,2023-08,20,5322.0,2,0,31,266.1,0.6451612903225806,True
S-099dbc,2023-09,3,942.0,1,1,30,314.0,0.1,False
S-099dbc,2023-11,9,4968.0,1,0,30,552.0,0.3,False
S-099dbc,2023-12,10,280.0,1,1,31,28.0,0.3225806451612903,False
S-099dbc,2024-04,5,2740.0,1,0,30,548.0,0.16666666666666666,False
S-099dbc,2024-10,8,376.0,1,0,31,47.0,0.25806451612903225,False
S-09ada1,2023-01,10,170.0,1,0,31,17.0,0.3225806451612903,False
S-09ada1,2023-04,10,2480.0,1,0,30,248.0,0.3333333333333333,False
S-09ada1,2023-12,10,4210.0,1,0,31,421.0,0.3225806451612903,False
S-09ada1,2024-03,8,1592.0,1,0,31,199.0,0.25806451612903225,False
S-09ada1,2024-06,7,3542.0,1,0,30,506.0,0.23333333333333334,False
S-09c11e,2023-01,10,1200.0,1,0,31,120.0,0.3225806451612903,False
S-09c11e,2024-05,5,885.0,1,2,31,177.0,0.16129032258064516,False
S-09c11e,2024-06,18,9306.0,1,0,30,517.0,0.6,True
S-09c11e,2024-08,9,1602.0,1,0,31,178.0,0.2903225806451613,False
S-09c11e,2024-09,15,3735.0,1,0,30,249.0,0.5,True
S-09c11e,2024-10,9,4356.0,1,2,31,484.0,0.2903225806451613,False
S-09c11e,2024-12,10,1980.0,1,0,31,198.0,0.3225806451612903,False
S-09c1df,2023-08,19,3046.0,3,4,31,160.31578947368422,0.6129032258064516,True
S-09c1df,2024-02,10,1110.0,1,0,29,111.0,0.3448275862068966,False
S-09c1df,2024-05,22,1920.0,2,0,31,87.27272727272727,0.7096774193548387,True
S-09c1df,2024-06,11,528.0,1,0,30,48.0,0.36666666666666664,False
S-09c1df,2024-08,13,6162.0,1,0,31,474.0,0.41935483870967744,True
S-09cb75,2023-01,9,5373.0,1,0,31,597.0,0.2903225806451613,False
S-09cb75,2023-04,11,473.0,1,0,30,43.0,0.36666666666666664,False
S-09cb75,2023-08,12,3228.0,1,2,31,269.0,0.3870967741935484,True
S-09cb75,2023-10,6,2652.0,1,0,31,442.0,0.1935483870967742,False
S-09cb75,2024-04,18,4112.0,1,0,30,228.44444444444446,0.6,True
S-09cb75,2024-06,10,730.0,1,0,30,73.0,0.3333333333333333,False
S-09cb75,2024-08,19,1957.0,1,0,31,103.0,0.6129032258064516,True
S-09cdac,2023-02,12,1812.0,1,0,28,151.0,0.42857142857142855,True
S-09cdac,2023-04,10,760.0,1,0,30,76.0,0.3333333333333333,False
S-09cdac,2023-07,21,7620.0,1,10,31,362.85714285714283,0.6774193548387096,True
S-09cdac,2023-09,12,4620.0,1,2,30,385.0,0.4,True
S-09cdac,2023-10,24,7008.0,2,1,31,292.0,0.7741935483870968,True
S-09cdac,2024-01,14,1272.0,2,1,31,90.85714285714286,0.45161290322580644,True
S-09cdac,2024-07,8,2016.0,1,1,31,252.0,0.25806451612903225,False
S-09d706,2023-01,5,65.0,1,0,31,13.0,0.16129032258064516,False
S-09d706,2023-08,14,4186.0,1,0,31,299.0,0.45161290322580644,True
S-09d706,2024-01,11,5786.0,1,0,31,526.0,0.3548387096774194,False
S-0a01c5,2023-03,12,3900.0,1,0,31,325.0,0.3870967741935484,True
S-0a01c5,2023-09,6,1956.0,1,0,30,326.0,0.2,False
S-0a01c5,2024-06,10,1200.0,1,2,30,120.0,0.3333333333333333,False
S-0a01c5,2024-10,7,931.0,1,3,31,133.0,0.22580645161290322,False
S-0a15fa,2023-03,10,1470.0,1,0,31,147.0,0.3225806451612903,False
S-0a15fa,2023-09,3,285.0,1,0,30,95.0,0.1,False
S-0a15fa,2024-01,9,3123.0,1,0,31,347.0,0.2903225806451613,False
S-0a15fa,2024-10,9,1026.0,1,0,31,114.0,0.2903225806451613,False
S-0a15fa,2024-11,10,3750.0,1,0,30,375.0,0.3333333333333333,False
S-0a19d1,2023-11,10,2440.0,1,2,30,244.0,0.3333333333333333,False
S-0a19d1,2024-01,8,560.0,1,0,31,70.0,0.25806451612903225,False
S-0a19d1,2024-08,6,1380.0,1,0,31,230.0,0.1935483870967742,False
S-0a19d1,2024-09,8,3000.0,1,0,30,375.0,0.26666666666666666,False
S-0a2238,2023-01,12,828.0,1,0,31,69.0,0.3870967741935484,True
S-0a2238,2023-04,16,6192.0,1,0,30,387.0,0.5333333333333333,True
S-0a2238,2023-07,17,8058.0,1,0,31,474.0,0.5483870967741935,True
S-0a2238,2023-10,12,3360.0,1,0,31,280.0,0.3870967741935484,True
S-0a2238,2024-05,13,1846.0,1,0,31,142.0,0.41935483870967744,True
S-0a2238,2024-06,16,7712.0,1,4,30,482.0,0.5333333333333333,True
S-0a2238,2024-09,11,2981.0,1,0,30,271.0,0.36666666666666664,False
S-0a2238,2024-10,10,3090.0,1,3,31,309.0,0.3225806451612903,False
S-0a28cd,2023-01,8,1888.0,1,0,31,236.0,0.25806451612903225,False
S-0a28cd,2024-01,9,243.0,1,0,31,27.0,0.2903225806451613,False
S-0a28cd,2024-09,7,3234.0,1,0,30,462.0,0.23333333333333334,False
S-0a28cd,2024-10,8,2496.0,1,1,31,312.0,0.25806451612903225,False
S-0a28cd,2024-12,9,2178.0,1,1,31,242.0,0.2903225806451613,False
S-0a3e58,2024-02,16,4528.0,1,1,29,283.0,0.5517241379310345,True
S-0a3e58,2024-10,7,84.0,1,1,31,12.0,0.22580645161290322,False
S-0a59be,2023-01,13,4284.0,1,2,31,329.53846153846155,0.41935483870967744,True
S-0a59be,2023-06,7,3969.0,1,0,30,567.0,0.23333333333333334,False
S-0a59be,2023-12,16,4928.0,2,2,31,308.0,0.5161290322580645,True
S-0a59be,2024-08,12,2388.0,1,1,31,199.0,0.3870967741935484,True
S-0a5cd7,2023-10,10,3140.0,1,0,31,314.0,0.3225806451612903,False
S-0a5cd7,2024-05,13,3692.0,1,0,31,284.0,0.41935483870967744,True
S-0a6b6b,2023-01,17,4648.0,2,1,31,273.4117647058824,0.5483870967741935,True
S-0a6b6b,2023-02,7,3801.0,1,0,28,543.0,0.25,False
S-0a6b6b,2023-11,11,6138.0,1,0,30,558.0,0.36666666666666664,False
S-0a6b6b,2024-12,5,2150.0,1,0,31,430.0,0.16129032258064516,False
S-0a70a3,2023-01,9,4941.0,1,0,31,549.0,0.2903225806451613,False
S-0a70a3,2023-06,9,2664.0,1,1,30,296.0,0.3,False
S-0a7396,2023-10,9,4329.0,1,0,31,481.0,0.2903225806451613,False
S-0a7396,2024-02,13,6642.0,1,1,29,510.9230769230769,0.4482758620689655,True
S-0a7396,2024-07,20,9400.0,1,0,31,470.0,0.6451612903225806,True
S-0a765d,2023-01,9,5346.0,1,3,31,594.0,0.2903225806451613,False
S-0a8200,2023-03,14,1848.0,1,0,31,132.0,0.45161290322580644,True
S-0a8200,2023-06,17,119.0,1,0,30,7.0,0.5666666666666667,True
S-0a8200,2023-10,10,4330.0,1,3,31,433.0,0.3225806451612903,False
S-0a8200,2024-02,10,3370.0,1,0,29,337.0,0.3448275862068966,False
S-0a8200,2024-03,16,3735.0,1,0,31,233.4375,0.5161290322580645,True
S-0a8200,2024-08,16,5427.0,2,1,31,339.1875,0.5161290322580645,True
S-0a8200,2024-11,14,5880.0,1,0,30,420.0,0.4666666666666667,True
S-0a83cc,2023-08,14,7616.0,1,0,31,544.0,0.45161290322580644,True
S-0a83cc,2023-10,26,14326.0,1,0,31,551.0,0.8387096774193549,True
S-0a83cc,2024-02,12,2232.0,1,0,29,186.0,0.41379310344827586,True
S-0a83cc,2024-04,10,140.0,1,0,30,14.0,0.3333333333333333,False
S-0a8acf,2023-02,9,3708.0,1,0,28,412.0,0.32142857142857145,False
S-0a8acf,2023-07,7,910.0,1,1,31,130.0,0.22580645161290322,False
S-0a8acf,2023-09,13,2080.0,1,1,30,160.0,0.43333333333333335,True
S-0a8acf,2024-06,7,3423.0,1,0,30,489.0,0.23333333333333334,False
S-0a8acf,2024-11,10,5400.0,1,0,30,540.0,0.3333333333333333,False
S-0a8cff,2023-06,6,492.0,1,0,30,82.0,0.2,False
S-0a8cff,2024-02,6,3432.0,1,0,29,572.0,0.20689655172413793,False
S-0a8cff,2024-03,9,2736.0,1,0,31,304.0,0.2903225806451613,False
S-0a8cff,2024-06,14,7728.0,1,1,30,552.0,0.4666666666666667,True
S-0a9660,2023-05,18,4212.0,1,0,31,234.0,0.5806451612903226,True
S-0a9660,2023-12,7,3857.0,1,0,31,551.0,0.22580645161290322,False
S-0a9660,2024-06,19,8359.0,2,2,30,439.94736842105266,0.6333333333333333,True
S-0ab4e8,2023-04,9,4194.0,1,0,30,466.0,0.3,False
S-0ab4e8,2023-07,8,1760.0,1,0,31,220.0,0.25806451612903225,False
S-0ab4e8,2023-08,16,3600.0,1,0,31,225.0,0.5161290322580645,True
S-0ab4e8,2023-10,8,2480.0,1,0,31,310.0,0.25806451612903225,False
S-0ab4e8,2024-01,13,2145.0,1,1,31,165.0,0.41935483870967744,True
S-0ab4e8,2024-03,24,5159.0,1,2,31,214.95833333333334,0.7741935483870968,True
S-0ab4e8,2024-12,13,2171.0,1,0,31,167.0,0.41935483870967744,True
S-0ab9fb,2023-01,11,5071.0,1,1,31,461.0,0.3548387096774194,False
S-0ab9fb,2024-12,14,5992.0,1,1,31,428.0,0.45161290322580644,True
S-0aba5b,2023-05,6,1206.0,1,0,31,201.0,0.1935483870967742,False
S-0aba5b,2023-09,33,9474.0,3,1,30,287.09090909090907,1.1,True
S-0aba5b,2024-02,11,858.0,1,0,29,78.0,0.3793103448275862,False
S-0aba5b,2024-03,8,2224.0,1,0,31,278.0,0.25806451612903225,False
S-0aba5b,2024-12,10,1870.0,1,0,31,187.0,0.3225806451612903,False
S-0abd10,2023-07,25,2176.0,2,0,31,87.04,0.8064516129032258,True
S-0abd10,2024-02,16,4496.0,1,5,29,281.0,0.5517241379310345,True
S-0abd10,2024-09,12,1608.0,1,0,30,134.0,0.4,True
S-0abdec,2023-07,10,2360.0,1,0,31,236.0,0.3225806451612903,False
S-0abdec,2023-08,8,824.0,1,0,31,103.0,0.25806451612903225,False
S-0abdec,2023-09,17,3451.0,1,0,30,203.0,0.5666666666666667,True
S-0ac09f,2023-06,10,5250.0,1,0,30,525.0,0.3333333333333333,False
S-0ac09f,2023-10,10,140.0,1,0,31,14.0,0.3225806451612903,False
S-0ac09f,2024-02,15,7335.0,1,3,29,489.0,0.5172413793103449,True
S-0ac09f,2024-09,12,3720.0,1,0,30,310.0,0.4,True
S-0acba4,2023-10,8,4184.0,1,0,31,523.0,0.25806451612903225,False
S-0acba4,2024-05,10,3230.0,1,0,31,323.0,0.3225806451612903,False
S-0acba4,2024-07,10,5780.0,1,2,31,578.0,0.3225806451612903,False
S-0acba4,2024-10,13,6422.0,1,0,31,494.0,0.41935483870967744,True
S-0ada66,2023-03,10,5930.0,1,0,31,593.0,0.3225806451612903,False
S-0ada66,2023-04,10,2640.0,1,0,30,264.0,0.3333333333333333,False
S-0ada66,2023-08,14,7952.0,1,0,31,568.0,0.45161290322580644,True
S-0ada66,2023-12,11,1826.0,1,3,31,166.0,0.3548387096774194,False
S-0ada66,2024-01,5,930.0,1,0,31,186.0,0.16129032258064516,False
S-0ada66,2024-02,9,3429.0,1,3,29,381.0,0.3103448275862069,False
S-0ada66,2024-05,10,5710.0,1,0,31,571.0,0.3225806451612903,False
S-0ada66,2024-08,8,2992.0,1,0,31,374.0,0.25806451612903225,False
S-0ada66,2024-09,30,4020.0,1,0,30,134.0,1.0,True
S-0ada66,2024-12,16,1616.0,1,0,31,101.0,0.5161290322580645,True
S-0adca9,2023-06,26,10599.0,2,0,30,407.65384615384613,0.8666666666666667,True
S-0adca9,2023-09,12,6936.0,1,0,30,578.0,0.4,True
S-0adca9,2024-01,12,2460.0,1,0,31,205.0,0.3870967741935484,True
S-0adca9,2024-03,8,944.0,1,0,31,118.0,0.25806451612903225,False
S-0adca9,2024-10,6,1950.0,1,1,31,325.0,0.1935483870967742,False
S-0adca9,2024-11,16,7584.0,1,0,30,474.0,0.5333333333333333,True
S-0ae114,2023-05,9,4563.0,1,1,31,507.0,0.2903225806451613,False
S-0ae114,2023-07,6,2322.0,1,0,31,387.0,0.1935483870967742,False
S-0ae114,2023-09,7,1036.0,1,0,30,148.0,0.23333333333333334,False
S-0ae114,2023-11,7,4088.0,1,1,30,584.0,0.23333333333333334,False
S-0ae114,2024-06,9,3645.0,1,0,30,405.0,0.3,False
S-0ae114,2024-07,22,4334.0,2,4,31,197.0,0.7096774193548387,True
S-0ae33f,2023-09,14,4886.0,1,0,30,349.0,0.4666666666666667,True
S-0ae33f,2024-02,18,3310.0,1,1,29,183.88888888888889,0.6206896551724138,True
S-0ae33f,2024-08,3,1554.0,1,0,31,518.0,0.0967741935483871,False
S-0ae33f,2024-10,9,1863.0,1,0,31,207.0,0.2903225806451613,False
S-0aed9e,2023-03,13,6464.0,2,1,31,497.2307692307692,0.41935483870967744,True
S-0aed9e,2023-04,10,890.0,1,1,30,89.0,0.3333333333333333,False
S-0aed9e,2024-06,26,15574.0,1,0,30,599.0,0.8666666666666667,True
S-0aed9e,2024-07,12,7104.0,1,0,31,592.0,0.3870967741935484,True
S-0aedf8,2023-05,13,7371.0,1,2,31,567.0,0.41935483870967744,True
S-0aedf8,2023-06,15,6420.0,1,1,30,428.0,0.5,True
S-0aedf8,2024-03,9,4653.0,1,0,31,517.0,0.2903225806451613,False
S-0b054a,2023-04,9,4734.0,1,1,30,526.0,0.3,False
S-0b054a,2023-08,13,2210.0,1,0,31,170.0,0.41935483870967744,True
S-0b054a,2024-02,9,2358.0,1,0,29,262.0,0.3103448275862069,False
S-0b059f,2023-02,16,7993.0,2,5,28,499.5625,0.5714285714285714,True
S-0b059f,2023-05,9,2259.0,1,0,31,251.0,0.2903225806451613,False
S-0b059f,2023-07,14,5334.0,1,0,31,381.0,0.45161290322580644,True
S-0b059f,2023-08,11,187.0,1,0,31,17.0,0.3548387096774194,False
S-0b059f,2024-07,13,4706.0,1,0,31,362.0,0.41935483870967744,True
S-0b0ffa,2024-07,14,672.0,1,0,31,48.0,0.45161290322580644,True
S-0b0ffa,2024-09,14,7308.0,1,0,30,522.0,0.4666666666666667,True
S-0b25d7,2023-05,15,6330.0,1,0,31,422.0,0.4838709677419355,True
S-0b25d7,2023-06,18,2501.0,1,0,30,138.94444444444446,0.6,True
S-0b25d7,2024-03,24,14016.0,1,0,31,584.0,0.7741935483870968,True
S-0b25d7,2024-06,9,207.0,1,0,30,23.0,0.3,False
S-0b2ac3,2023-08,12,3168.0,1,2,31,264.0,0.3870967741935484,True
S-0b2ac3,2024-08,3,741.0,1,2,31,247.0,0.0967741935483871,False
S-0b2ac3,2024-12,12,420.0,1,2,31,35.0,0.3870967741935484,True
S-0b2faf,2023-03,10,4860.0,1,0,31,486.0,0.3225806451612903,False
S-0b2faf,2023-09,8,1456.0,1,0,30,182.0,0.26666666666666666,False
S-0b2faf,2023-11,12,2040.0,1,0,30,170.0,0.4,True
S-0b2faf,2024-10,7,1421.0,1,1,31,203.0,0.22580645161290322,False
S-0b3f0c,2023-03,16,4016.0,1,0,31,251.0,0.5161290322580645,True
S-0b3f0c,2024-08,14,8204.0,1,1,31,586.0,0.45161290322580644,True
S-0b3f0c,2024-09,10,860.0,1,0,30,86.0,0.3333333333333333,False
S-0b3f0c,2024-10,10,540.0,1,0,31,54.0,0.3225806451612903,False
S-0b3f0c,2024-11,6,3342.0,1,0,30,557.0,0.2,False
S-0b46b0,2023-02,6,612.0,1,0,28,102.0,0.21428571428571427,False
S-0b46b0,2024-02,16,7744.0,1,0,29,484.0,0.5517241379310345,True
S-0b46b0,2024-03,8,1152.0,1,2,31,144.0,0.25806451612903225,False
S-0b46b0,2024-09,23,3701.0,2,0,30,160.91304347826087,0.7666666666666667,True
S-0b62cc,2023-03,7,322.0,1,2,31,46.0,0.22580645161290322,False
S-0b62cc,2024-01,12,5796.0,1,3,31,483.0,0.3870967741935484,True
S-0b6899,2023-03,16,8744.0,2,1,31,546.5,0.5161290322580645,True
S-0b6899,2023-05,9,4590.0,1,0,31,510.0,0.2903225806451613,False
S-0b6899,2023-12,7,2709.0,1,0,31,387.0,0.22580645161290322,False
S-0b6e58,2023-08,13,247.0,1,0,31,19.0,0.41935483870967744,True
S-0b73bd,2023-06,11,2618.0,1,0,30,238.0,0.36666666666666664,False
S-0b73bd,2023-09,24,5880.0,1,0,30,245.0,0.8,True
S-0b7de7,2023-05,25,11425.0,1,3,31,457.0,0.8064516129032258,True
S-0b7de7,2024-06,8,944.0,1,3,30,118.0,0.26666666666666666,False
S-0b7de7,2024-08,8,1016.0,1,0,31,127.0,0.25806451612903225,False
S-0b7eba,2023-01,26,10959.0,2,0,31,421.5,0.8387096774193549,True
S-0b7eba,2024-02,10,2660.0,1,1,29,266.0,0.3448275862068966,False
S-0b7eba,2024-04,9,693.0,1,0,30,77.0,0.3,False
S-0b7eba,2024-10,10,4770.0,1,0,31,477.0,0.3225806451612903,False
S-0b7eba,2024-12,19,8210.0,2,0,31,432.10526315789474,0.6129032258064516,True
S-0b80b4,2023-03,11,2838.0,1,3,31,258.0,0.3548387096774194,False
S-0b80b4,2024-04,17,1700.0,1,0,30,100.0,0.5666666666666667,True
S-0b80b4,2024-05,9,1485.0,1,1,31,165.0,0.2903225806451613,False
S-0b831e,2023-02,6,270.0,1,0,28,45.0,0.21428571428571427,False
S-0b831e,2024-02,11,2299.0,1,0,29,209.0,0.3793103448275862,False
S-0b831e,2024-10,10,1020.0,1,0,31,102.0,0.3225806451612903,False
S-0b831e,2024-12,12,5448.0,1,0,31,454.0,0.3870967741935484,True
S-0b8b0c,2023-05,12,252.0,1,0,31,21.0,0.3870967741935484,True
S-0b8b0c,2023-12,11,2453.0,1,0,31,223.0,0.3548387096774194,False
S-0b8b0c,2024-01,33,11371.0,2,0,31,344.57575757575756,1.064516129032258,True
S-0b8b0c,2024-02,10,2620.0,1,0,29,262.0,0.3448275862068966,False
S-0b8b0c,2024-05,15,8265.0,1,0,31,551.0,0.4838709677419355,True
S-0b8b0c,2024-08,17,1156.0,1,0,31,68.0,0.5483870967741935,True
S-0ba1fe,2023-01,10,2780.0,1,0,31,278.0,0.3225806451612903,False
S-0ba1fe,2023-03,10,4730.0,1,1,31,473.0,0.3225806451612903,False
S-0ba1fe,2023-05,8,4544.0,1,0,31,568.0,0.25806451612903225,False
S-0ba1fe,2023-08,14,4771.0,2,0,31,340.7857142857143,0.45161290322580644,True
S-0ba1fe,2024-04,9,1764.0,1,2,30,196.0,0.3,False
S-0ba1fe,2024-06,7,4053.0,1,0,30,579.0,0.23333333333333334,False
S-0ba1fe,2024-08,24,520.0,2,0,31,21.666666666666668,0.7741935483870968,True
S-0ba1fe,2024-10,8,2544.0,1,2,31,318.0,0.25806451612903225,False
S-0bb284,2024-06,13,3276.0,1,0,30,252.0,0.43333333333333335,True
S-0bb284,2024-08,12,5688.0,1,1,31,474.0,0.3870967741935484,True
S-0bb284,2024-12,13,1300.0,1,0,31,100.0,0.41935483870967744,True
S-0bccd9,2023-06,25,6660.0,2,0,30,266.4,0.8333333333333334,True
S-0bccd9,2023-09,16,5120.0,2,2,30,320.0,0.5333333333333333,True
S-0bccd9,2023-11,18,6690.0,2,0,30,371.6666666666667,0.6,True
S-0bccd9,2024-11,16,2672.0,1,0,30,167.0,0.5333333333333333,True
S-0bd442,2023-02,28,8652.0,1,2,28,309.0,1.0,True
S-0bd442,2023-03,8,1824.0,1,0,31,228.0,0.25806451612903225,False
S-0bd442,2023-07,10,2660.0,1,2,31,266.0,0.3225806451612903,False
S-0bdbb3,2023-01,18,7308.0,1,0,31,406.0,0.5806451612903226,True
S-0bdbb3,2023-06,11,5632.0,1,0,30,512.0,0.36666666666666664,False
S-0bdbb3,2023-08,9,1107.0,1,0,31,123.0,0.2903225806451613,False
S-0bdbb3,2023-10,5,1685.0,1,0,31,337.0,0.16129032258064516,False
S-0bdbb3,2023-11,10,5790.0,1,0,30,579.0,0.3333333333333333,False
S-0bdbb3,2024-09,14,7448.0,1,0,30,532.0,0.4666666666666667,True
S-0bdbb3,2024-10,9,1701.0,1,0,31,189.0,0.2903225806451613,False
S-0bdbb3,2024-12,13,2015.0,1,0,31,155.0,0.41935483870967744,True
S-0bdf55,2023-04,8,48.0,1,0,30,6.0,0.26666666666666666,False
S-0bdf55,2023-06,7,3780.0,1,0,30,540.0,0.23333333333333334,False
S-0bdf55,2023-07,9,1053.0,1,1,31,117.0,0.2903225806451613,False
S-0bdf55,2024-06,9,2601.0,1,0,30,289.0,0.3,False
S-0bdf55,2024-09,10,4670.0,1,1,30,467.0,0.3333333333333333,False
S-0bdf55,2024-10,11,1771.0,1,0,31,161.0,0.3548387096774194,False
S-0bf451,2023-07,11,5467.0,1,0,31,497.0,0.3548387096774194,False
S-0bf451,2023-11,8,1944.0,1,0,30,243.0,0.26666666666666666,False
S-0bf451,2024-01,8,2240.0,1,0,31,280.0,0.25806451612903225,False
S-0bf451,2024-05,14,8386.0,1,0,31,599.0,0.45161290322580644,True
S-0bf451,2024-07,33,7447.0,1,1,31,225.66666666666666,1.064516129032258,True
S-0bf451,2024-09,14,4942.0,2,2,30,353.0,0.4666666666666667,True
S-0bf451,2024-12,12,492.0,1,0,31,41.0,0.3870967741935484,True
S-0c03b0,2023-04,4,1764.0,1,0,30,441.0,0.13333333333333333,False
S-0c03b0,2024-02,11,330.0,1,1,29,30.0,0.3793103448275862,False
S-0c03b0,2024-06,12,2100.0,1,0,30,175.0,0.4,True
S-0c03b0,2024-07,11,4499.0,1,0,31,409.0,0.3548387096774194,False
S-0c03b0,2024-09,10,4220.0,1,0,30,422.0,0.3333333333333333,False
S-0c0691,2023-06,10,2580.0,1,0,30,258.0,0.3333333333333333,False
S-0c0691,2023-07,7,4193.0,1,0,31,599.0,0.22580645161290322,False
S-0c0691,2023-08,12,6348.0,1,0,31,529.0,0.3870967741935484,True
S-0c0691,2023-09,9,3978.0,1,1,30,442.0,0.3,False
S-0c0691,2023-11,10,70.0,1,0,30,7.0,0.3333333333333333,False
S-0c0691,2024-04,8,1872.0,1,0,30,234.0,0.26666666666666666,False
S-0c0691,2024-07,9,180.0,1,0,31,20.0,0.2903225806451613,False
S-0c0691,2024-12,9,4734.0,1,0,31,526.0,0.2903225806451613,False
S-0c0ddf,2023-06,11,6149.0,1,0,30,559.0,0.36666666666666664,False
S-0c0ddf,2023-09,13,4661.0,2,0,30,358.53846153846155,0.43333333333333335,True
S-0c0ddf,2023-12,10,5240.0,1,0,31,524.0,0.3225806451612903,False
S-0c0ddf,2024-03,24,13224.0,1,2,31,551.0,0.7741935483870968,True
S-0c0ddf,2024-05,12,3408.0,1,5,31,284.0,0.3870967741935484,True
S-0c0ddf,2024-06,4,1264.0,1,0,30,316.0,0.13333333333333333,False
S-0c4162,2023-02,4,1096.0,1,0,28,274.0,0.14285714285714285,False
S-0c4162,2023-06,8,3656.0,1,1,30,457.0,0.26666666666666666,False
S-0c4162,2024-10,13,2275.0,1,0,31,175.0,0.41935483870967744,True
S-0c4162,2024-11,13,6578.0,1,0,30,506.0,0.43333333333333335,True
S-0c42bc,2023-01,7,1708.0,1,0,31,244.0,0.22580645161290322,False
S-0c42bc,2023-03,8,3192.0,1,0,31,399.0,0.25806451612903225,False
S-0c42bc,2023-11,14,126.0,1,3,30,9.0,0.4666666666666667,True
S-0c42bc,2023-12,12,1680.0,1,1,31,140.0,0.3870967741935484,True
S-0c42bc,2024-06,11,1287.0,1,0,30,117.0,0.36666666666666664,False
S-0c42bc,2024-08,15,5877.0,2,0,31,391.8,0.4838709677419355,True
S-0c43c2,2023-01,14,8372.0,1,0,31,598.0,0.45161290322580644,True
S-0c43c2,2024-04,12,6900.0,1,0,30,575.0,0.4,True
S-0c43c2,2024-09,10,4070.0,1,0,30,407.0,0.3333333333333333,False
S-0c46bb,2023-01,5,3000.0,1,1,31,600.0,0.16129032258064516,False
S-0c46bb,2023-02,7,1323.0,1,0,28,189.0,0.25,False
S-0c46bb,2023-04,6,3384.0,1,0,30,564.0,0.2,False
S-0c46bb,2023-10,9,3897.0,1,3,31,433.0,0.2903225806451613,False
S-0c46bb,2024-03,8,1176.0,1,3,31,147.0,0.25806451612903225,False
S-0c46bb,2024-05,15,6855.0,1,2,31,457.0,0.4838709677419355,True
S-0c47cb,2023-01,8,3624.0,1,0,31,453.0,0.25806451612903225,False
S-0c47cb,2023-08,11,3135.0,1,0,31,285.0,0.3548387096774194,False
S-0c47cb,2023-09,9,441.0,1,0,30,49.0,0.3,False
S-0c47cb,2023-11,16,2016.0,1,1,30,126.0,0.5333333333333333,True
S-0c47cb,2024-02,10,460.0,1,3,29,46.0,0.3448275862068966,False
S-0c47cb,2024-04,9,1242.0,1,0,30,138.0,0.3,False
S-0c47cb,2024-08,15,8730.0,1,0,31,582.0,0.4838709677419355,True
S-0c47cb,2024-09,30,2550.0,1,0,30,85.0,1.0,True
S-0c47cb,2024-12,23,1946.0,2,0,31,84.6086956521739,0.7419354838709677,True
S-0c56e1,2023-03,7,4179.0,1,0,31,597.0,0.22580645161290322,False
S-0c56e1,2023-06,16,3912.0,2,3,30,244.5,0.5333333333333333,True
S-0c56e1,2024-08,12,1980.0,1,2,31,165.0,0.3870967741935484,True
S-0c56e1,2024-09,19,7246.0,2,0,30,381.36842105263156,0.6333333333333333,True
S-0c56e1,2024-12,8,624.0,1,0,31,78.0,0.25806451612903225,False
S-0c5771,2023-09,13,1521.0,1,0,30,117.0,0.43333333333333335,True
S-0c5771,2023-10,14,3892.0,1,2,31,278.0,0.45161290322580644,True
S-0c5771,2024-03,24,7762.0,2,1,31,323.4166666666667,0.7741935483870968,True
S-0c5771,2024-04,18,6408.0,1,0,30,356.0,0.6,True
S-0c5771,2024-09,13,1378.0,1,0,30,106.0,0.43333333333333335,True
S-0c63de,2023-01,28,4064.0,2,0,31,145.14285714285714,0.9032258064516129,True
S-0c63de,2023-06,9,4086.0,1,0,30,454.0,0.3,False
S-0c63de,2023-09,6,2526.0,1,3,30,421.0,0.2,False
S-0c63de,2024-09,17,8806.0,1,1,30,518.0,0.5666666666666667,True
S-0c91c4,2023-06,11,2101.0,1,0,30,191.0,0.36666666666666664,False
S-0c91c4,2023-07,7,3003.0,1,0,31,429.0,0.22580645161290322,False
S-0c91c4,2024-01,9,2781.0,1,0,31,309.0,0.2903225806451613,False
S-0c91c4,2024-05,12,2076.0,1,6,31,173.0,0.3870967741935484,True
S-0c91c4,2024-06,6,324.0,1,0,30,54.0,0.2,False
S-0c91c4,2024-08,22,3166.0,2,0,31,143.9090909090909,0.7096774193548387,True
S-0c91c4,2024-12,11,2915.0,1,0,31,265.0,0.3548387096774194,False
S-0c9600,2024-04,18,7722.0,1,0,30,429.0,0.6,True
S-0c9600,2024-07,13,5993.0,1,0,31,461.0,0.41935483870967744,True
S-0c9fdd,2023-09,22,3850.0,2,2,30,175.0,0.7333333333333333,True
S-0c9fdd,2024-02,9,2988.0,1,0,29,332.0,0.3103448275862069,False
S-0c9fdd,2024-03,11,6028.0,1,0,31,548.0,0.3548387096774194,False
S-0c9fdd,2024-10,16,528.0,1,0,31,33.0,0.5161290322580645,True
S-0cb4fe,2023-10,9,3915.0,1,0,31,435.0,0.2903225806451613,False
S-0cb4fe,2023-12,5,2450.0,1,0,31,490.0,0.16129032258064516,False
S-0cb4fe,2024-01,21,4230.0,2,2,31,201.42857142857142,0.6774193548387096,True
S-0cb6ed,2023-10,7,2527.0,1,1,31,361.0,0.22580645161290322,False
S-0cb6ed,2023-11,10,1760.0,1,0,30,176.0,0.3333333333333333,False
