subscription_id,account_id,month,mrr,is_churned_month,cohort_month,months_since_signup
S-1d081a,A-ad3abd,2024-05,2156.0,False,2023-05,12
S-1d081a,A-ad3abd,2024-06,2156.0,False,2023-05,13
S-1d081a,A-ad3abd,2024-07,2156.0,False,2023-05,14
S-1d081a,A-ad3abd,2024-08,0.0,True,2023-05,15
S-1d15a7,A-1e50e0,2023-03,3781.0,False,2023-03,0
S-1d15a7,A-1e50e0,2023-04,3781.0,False,2023-03,1
S-1d15a7,A-1e50e0,2023-05,3781.0,False,2023-03,2
S-1d15a7,A-1e50e0,2023-06,3781.0,False,2023-03,3
S-1d15a7,A-1e50e0,2023-07,3781.0,False,2023-03,4
S-1d15a7,A-1e50e0,2023-08,3781.0,False,2023-03,5
S-1d15a7,A-1e50e0,2023-09,3781.0,False,2023-03,6
S-1d15a7,A-1e50e0,2023-10,3781.0,False,2023-03,7
S-1d15a7,A-1e50e0,2023-11,3781.0,False,2023-03,8
S-1d15a7,A-1e50e0,2023-12,3781.0,False,2023-03,9
S-1d15a7,A-1e50e0,2024-01,3781.0,False,2023-03,10
S-1d15a7,A-1e50e0,2024-02,3781.0,False,2023-03,11
S-1d15a7,A-1e50e0,2024-03,3781.0,False,2023-03,12
S-1d15a7,A-1e50e0,2024-04,3781.0,False,2023-03,13
S-1d15a7,A-1e50e0,2024-05,0.0,True,2023-03,14
S-1d2d00,A-a7bd4b,2024-09,171.0,False,2024-09,0
S-1d2d00,A-a7bd4b,2024-10,171.0,False,2024-09,1
S-1d2d00,A-a7bd4b,2024-11,0.0,True,2024-09,2
S-1d3a93,A-d82ef9,2024-08,5174.0,False,2024-08,0
S-1d3a93,A-d82ef9,2024-09,5174.0,False,2024-08,1
S-1d3a93,A-d82ef9,2024-10,5174.0,False,2024-08,2
S-1d3a93,A-d82ef9,2024-11,5174.0,False,2024-08,3
S-1d3a93,A-d82ef9,2024-12,5174.0,False,2024-08,4
S-1d3a93,A-d82ef9,2025-01,5174.0,False,2024-08,5
S-1d3a93,A-d82ef9,2025-02,5174.0,False,2024-08,6
S-1d3a93,A-d82ef9,2025-03,5174.0,False,2024-08,7
S-1d3a93,A-d82ef9,2025-04,5174.0,False,2024-08,8
S-1d3a93,A-d82ef9,2025-05,5174.0,False,2024-08,9
S-1d3a93,A-d82ef9,2025-06,5174.0,False,2024-08,10
S-1d3a93,A-d82ef9,2025-07,5174.0,False,2024-08,11
S-1d3a93,A-d82ef9,2025-08,5174.0,False,2024-08,12
S-1d3a93,A-d82ef9,2025-09,5174.0,False,2024-08,13
S-1d3a93,A-d82ef9,2025-10,5174.0,False,2024-08,14
S-1d3a93,A-d82ef9,2025-11,5174.0,False,2024-08,15
S-1d3a93,A-d82ef9,2025-12,5174.0,False,2024-08,16
S-1d3af2,A-c42f1f,2024-11,152.0,False,2024-11,0
S-1d3af2,A-c42f1f,2024-12,152.0,False,2024-11,1
S-1d3af2,A-c42f1f,2025-01,152.0,False,2024-11,2
S-1d3af2,A-c42f1f,2025-02,152.0,False,2024-11,3
S-1d3af2,A-c42f1f,2025-03,152.0,False,2024-11,4
S-1d3af2,A-c42f1f,2025-04,152.0,False,2024-11,5
S-1d3af2,A-c42f1f,2025-05,152.0,False,2024-11,6
S-1d3af2,A-c42f1f,2025-06,152.0,False,2024-11,7
S-1d3af2,A-c42f1f,2025-07,152.0,False,2024-11,8
S-1d3af2,A-c42f1f,2025-08,152.0,False,2024-11,9
S-1d3af2,A-c42f1f,2025-09,152.0,False,2024-11,10
S-1d3af2,A-c42f1f,2025-10,152.0,False,2024-11,11
S-1d3af2,A-c42f1f,2025-11,152.0,False,2024-11,12
S-1d3af2,A-c42f1f,2025-12,152.0,False,2024-11,13
S-1d4aa3,A-e61e98,2024-06,361.0,False,2024-06,0
S-1d4aa3,A-e61e98,2024-07,361.0,False,2024-06,1
S-1d4aa3,A-e61e98,2024-08,361.0,False,2024-06,2
S-1d4aa3,A-e61e98,2024-09,361.0,False,2024-06,3
S-1d4aa3,A-e61e98,2024-10,361.0,False,2024-06,4
S-1d4aa3,A-e61e98,2024-11,0.0,True,2024-06,5
S-1d5f4e,A-ab438f,2024-12,637.0,False,2024-12,0
S-1d5f4e,A-ab438f,2025-01,0.0,True,2024-12,1
S-1d63bf,A-69fad4,2024-02,4378.0,False,2024-02,0
S-1d63bf,A-69fad4,2024-03,4378.0,False,2024-02,1
S-1d63bf,A-69fad4,2024-04,4378.0,False,2024-02,2
S-1d63bf,A-69fad4,2024-05,4378.0,False,2024-02,3
S-1d63bf,A-69fad4,2024-06,4378.0,False,2024-02,4
S-1d63bf,A-69fad4,2024-07,4378.0,False,2024-02,5
S-1d63bf,A-69fad4,2024-08,4378.0,False,2024-02,6
S-1d63bf,A-69fad4,2024-09,0.0,True,2024-02,7
S-1d661c,A-9c18c4,2023-11,2388.0,False,2023-11,0
S-1d661c,A-9c18c4,2023-12,2388.0,False,2023-11,1
S-1d661c,A-9c18c4,2024-01,2388.0,False,2023-11,2
S-1d661c,A-9c18c4,2024-02,2388.0,False,2023-11,3
S-1d661c,A-9c18c4,2024-03,2388.0,False,2023-11,4
S-1d661c,A-9c18c4,2024-04,2388.0,False,2023-11,5
S-1d661c,A-9c18c4,2024-05,2388.0,False,2023-11,6
S-1d661c,A-9c18c4,2024-06,2388.0,False,2023-11,7
S-1d661c,A-9c18c4,2024-07,2388.0,False,2023-11,8
S-1d661c,A-9c18c4,2024-08,2388.0,False,2023-11,9
S-1d661c,A-9c18c4,2024-09,2388.0,False,2023-11,10
S-1d661c,A-9c18c4,2024-10,2388.0,False,2023-11,11
S-1d661c,A-9c18c4,2024-11,2388.0,False,2023-11,12
S-1d661c,A-9c18c4,2024-12,2388.0,False,2023-11,13
S-1d661c,A-9c18c4,2025-01,2388.0,False,2023-11,14
S-1d661c,A-9c18c4,2025-02,2388.0,False,2023-11,15
S-1d661c,A-9c18c4,2025-03,2388.0,False,2023-11,16
S-1d661c,A-9c18c4,2025-04,2388.0,False,2023-11,17
S-1d661c,A-9c18c4,2025-05,2388.0,False,2023-11,18
S-1d661c,A-9c18c4,2025-06,2388.0,False,2023-11,19
S-1d661c,A-9c18c4,2025-07,2388.0,False,2023-11,20
S-1d661c,A-9c18c4,2025-08,2388.0,False,2023-11,21
S-1d661c,A-9c18c4,2025-09,2388.0,False,2023-11,22
S-1d661c,A-9c18c4,2025-10,2388.0,False,2023-11,23
S-1d661c,A-9c18c4,2025-11,2388.0,False,2023-11,24
S-1d661c,A-9c18c4,2025-12,2388.0,False,2023-11,25
S-1d69ca,A-cea1f0,2024-06,570.0,False,2024-06,0
S-1d69ca,A-cea1f0,2024-07,570.0,False,2024-06,1
S-1d69ca,A-cea1f0,2024-08,570.0,False,2024-06,2
S-1d69ca,A-cea1f0,2024-09,570.0,False,2024-06,3
S-1d69ca,A-cea1f0,2024-10,570.0,False,2024-06,4
S-1d69ca,A-cea1f0,2024-11,570.0,False,2024-06,5
S-1d69ca,A-cea1f0,2024-12,570.0,False,2024-06,6
S-1d69ca,A-cea1f0,2025-01,570.0,False,2024-06,7
S-1d69ca,A-cea1f0,2025-02,570.0,False,2024-06,8
S-1d69ca,A-cea1f0,2025-03,570.0,False,2024-06,9
S-1d69ca,A-cea1f0,2025-04,570.0,False,2024-06,10
S-1d69ca,A-cea1f0,2025-05,570.0,False,2024-06,11
S-1d69ca,A-cea1f0,2025-06,570.0,False,2024-06,12
S-1d69ca,A-cea1f0,2025-07,570.0,False,2024-06,13
S-1d69ca,A-cea1f0,2025-08,570.0,False,2024-06,14
S-1d69ca,A-cea1f0,2025-09,570.0,False,2024-06,15
S-1d69ca,A-cea1f0,2025-10,570.0,False,2024-06,16
S-1d69ca,A-cea1f0,2025-11,570.0,False,2024-06,17
S-1d69ca,A-cea1f0,2025-12,570.0,False,2024-06,18
S-1d7003,A-a33200,2024-09,5771.0,False,2024-09,0
S-1d7003,A-a33200,2024-10,5771.0,False,2024-09,1
S-1d7003,A-a33200,2024-11,0.0,True,2024-09,2
S-1d7e7f,A-d922bf,2024-09,2985.0,False,2024-09,0
S-1d7e7f,A-d922bf,2024-10,2985.0,False,2024-09,1
S-1d7e7f,A-d922bf,2024-11,0.0,True,2024-09,2
S-1da72c,A-4bfa33,2024-12,380.0,False,2024-12,0
S-1da72c,A-4bfa33,2025-01,0.0,True,2024-12,1
S-1db3e6,A-c608c8,2024-08,95.0,False,2024-08,0
S-1db3e6,A-c608c8,2024-09,95.0,False,2024-08,1
S-1db3e6,A-c608c8,2024-10,95.0,False,2024-08,2
S-1db3e6,A-c608c8,2024-11,95.0,False,2024-08,3
S-1db3e6,A-c608c8,2024-12,95.0,False,2024-08,4
S-1db3e6,A-c608c8,2025-01,95.0,False,2024-08,5
S-1db3e6,A-c608c8,2025-02,95.0,False,2024-08,6
S-1db3e6,A-c608c8,2025-03,95.0,False,2024-08,7
S-1db3e6,A-c608c8,2025-04,95.0,False,2024-08,8
S-1db3e6,A-c608c8,2025-05,95.0,False,2024-08,9
S-1db3e6,A-c608c8,2025-06,95.0,False,2024-08,10
S-1db3e6,A-c608c8,2025-07,95.0,False,2024-08,11
S-1db3e6,A-c608c8,2025-08,95.0,False,2024-08,12
S-1db3e6,A-c608c8,2025-09,95.0,False,2024-08,13
S-1db3e6,A-c608c8,2025-10,95.0,False,2024-08,14
S-1db3e6,A-c608c8,2025-11,95.0,False,2024-08,15
S-1db3e6,A-c608c8,2025-12,95.0,False,2024-08,16
S-1dbbc2,A-42b791,2024-12,380.0,False,2024-12,0
S-1dbbc2,A-42b791,2025-01,380.0,False,2024-12,1
S-1dbbc2,A-42b791,2025-02,380.0,False,2024-12,2
S-1dbbc2,A-42b791,2025-03,380.0,False,2024-12,3
S-1dbbc2,A-42b791,2025-04,380.0,False,2024-12,4
S-1dbbc2,A-42b791,2025-05,380.0,False,2024-12,5
S-1dbbc2,A-42b791,2025-06,380.0,False,2024-12,6
S-1dbbc2,A-42b791,2025-07,380.0,False,2024-12,7
S-1dbbc2,A-42b791,2025-08,380.0,False,2024-12,8
S-1dbbc2,A-42b791,2025-09,380.0,False,2024-12,9
S-1dbbc2,A-42b791,2025-10,380.0,False,2024-12,10
S-1dbbc2,A-42b791,2025-11,380.0,False,2024-12,11
S-1dbbc2,A-42b791,2025-12,380.0,False,2024-12,12
S-1dceca,A-f92792,2024-08,285.0,False,2024-08,0
S-1dceca,A-f92792,2024-09,285.0,False,2024-08,1
S-1dceca,A-f92792,2024-10,285.0,False,2024-08,2
S-1dceca,A-f92792,2024-11,285.0,False,2024-08,3
S-1dceca,A-f92792,2024-12,0.0,True,2024-08,4
S-1dd0ad,A-ac85cd,2024-11,1007.0,False,2024-11,0
S-1dd0ad,A-ac85cd,2024-12,1007.0,False,2024-11,1
S-1dd0ad,A-ac85cd,2025-01,0.0,True,2024-11,2
S-1df679,A-508199,2024-04,3781.0,False,2024-04,0
S-1df679,A-508199,2024-05,3781.0,False,2024-04,1
S-1df679,A-508199,2024-06,3781.0,False,2024-04,2
S-1df679,A-508199,2024-07,3781.0,False,2024-04,3
S-1df679,A-508199,2024-08,3781.0,False,2024-04,4
S-1df679,A-508199,2024-09,3781.0,False,2024-04,5
S-1df679,A-508199,2024-10,3781.0,False,2024-04,6
S-1df679,A-508199,2024-11,3781.0,False,2024-04,7
S-1df679,A-508199,2024-12,3781.0,False,2024-04,8
S-1df679,A-508199,2025-01,3781.0,False,2024-04,9
S-1df679,A-508199,2025-02,3781.0,False,2024-04,10
S-1df679,A-508199,2025-03,3781.0,False,2024-04,11
S-1df679,A-508199,2025-04,3781.0,False,2024-04,12
S-1df679,A-508199,2025-05,3781.0,False,2024-04,13
S-1df679,A-508199,2025-06,3781.0,False,2024-04,14
S-1df679,A-508199,2025-07,3781.0,False,2024-04,15
S-1df679,A-508199,2025-08,3781.0,False,2024-04,16
S-1df679,A-508199,2025-09,3781.0,False,2024-04,17
S-1df679,A-508199,2025-10,3781.0,False,2024-04,18
S-1df679,A-508199,2025-11,3781.0,False,2024-04,19
S-1df679,A-508199,2025-12,3781.0,False,2024-04,20
S-1dfa14,A-d3c88e,2024-11,3184.0,False,2024-11,0
S-1dfa14,A-d3c88e,2024-12,3184.0,False,2024-11,1
S-1dfa14,A-d3c88e,2025-01,3184.0,False,2024-11,2
S-1dfa14,A-d3c88e,2025-02,3184.0,False,2024-11,3
S-1dfa14,A-d3c88e,2025-03,3184.0,False,2024-11,4
S-1dfa14,A-d3c88e,2025-04,3184.0,False,2024-11,5
S-1dfa14,A-d3c88e,2025-05,3184.0,False,2024-11,6
S-1dfa14,A-d3c88e,2025-06,3184.0,False,2024-11,7
S-1dfa14,A-d3c88e,2025-07,3184.0,False,2024-11,8
S-1dfa14,A-d3c88e,2025-08,3184.0,False,2024-11,9
S-1dfa14,A-d3c88e,2025-09,3184.0,False,2024-11,10
S-1dfa14,A-d3c88e,2025-10,3184.0,False,2024-11,11
S-1dfa14,A-d3c88e,2025-11,3184.0,False,2024-11,12
S-1dfa14,A-d3c88e,2025-12,3184.0,False,2024-11,13
S-1dfdd0,A-712426,2024-12,247.0,False,2024-12,0
S-1dfdd0,A-712426,2025-01,247.0,False,2024-12,1
S-1dfdd0,A-712426,2025-02,247.0,False,2024-12,2
S-1dfdd0,A-712426,2025-03,247.0,False,2024-12,3
S-1dfdd0,A-712426,2025-04,247.0,False,2024-12,4
S-1dfdd0,A-712426,2025-05,247.0,False,2024-12,5
S-1dfdd0,A-712426,2025-06,247.0,False,2024-12,6
S-1dfdd0,A-712426,2025-07,247.0,False,2024-12,7
S-1dfdd0,A-712426,2025-08,247.0,False,2024-12,8
S-1dfdd0,A-712426,2025-09,247.0,False,2024-12,9
S-1dfdd0,A-712426,2025-10,247.0,False,2024-12,10
S-1dfdd0,A-712426,2025-11,247.0,False,2024-12,11
S-1dfdd0,A-712426,2025-12,247.0,False,2024-12,12
S-1e15d1,A-700ade,2024-11,1225.0,False,2024-11,0
S-1e15d1,A-700ade,2024-12,1225.0,False,2024-11,1
S-1e15d1,A-700ade,2025-01,0.0,True,2024-11,2
S-1e1853,A-089363,2024-11,5174.0,False,2024-11,0
S-1e1853,A-089363,2024-12,5174.0,False,2024-11,1
S-1e1853,A-089363,2025-01,0.0,True,2024-11,2
S-1e349b,A-2e4581,2024-11,1938.0,False,2024-11,0
S-1e349b,A-2e4581,2024-12,1938.0,False,2024-11,1
S-1e349b,A-2e4581,2025-01,0.0,True,2024-11,2
S-1e3a06,A-2b9d3e,2024-12,398.0,False,2024-12,0
S-1e3a06,A-2b9d3e,2025-01,398.0,False,2024-12,1
S-1e3a06,A-2b9d3e,2025-02,398.0,False,2024-12,2
S-1e3a06,A-2b9d3e,2025-03,398.0,False,2024-12,3
S-1e3a06,A-2b9d3e,2025-04,398.0,False,2024-12,4
S-1e3a06,A-2b9d3e,2025-05,398.0,False,2024-12,5
S-1e3a06,A-2b9d3e,2025-06,398.0,False,2024-12,6
S-1e3a06,A-2b9d3e,2025-07,398.0,False,2024-12,7
S-1e3a06,A-2b9d3e,2025-08,398.0,False,2024-12,8
S-1e3a06,A-2b9d3e,2025-09,398.0,False,2024-12,9
S-1e3a06,A-2b9d3e,2025-10,398.0,False,2024-12,10
S-1e3a06,A-2b9d3e,2025-11,398.0,False,2024-12,11
S-1e3a06,A-2b9d3e,2025-12,398.0,False,2024-12,12
S-1e5fd7,A-ac9111,2024-10,399.0,False,2024-10,0
S-1e5fd7,A-ac9111,2024-11,399.0,False,2024-10,1
S-1e5fd7,A-ac9111,2024-12,399.0,False,2024-10,2
S-1e5fd7,A-ac9111,2025-01,399.0,False,2024-10,3
S-1e5fd7,A-ac9111,2025-02,399.0,False,2024-10,4
S-1e5fd7,A-ac9111,2025-03,399.0,False,2024-10,5
S-1e5fd7,A-ac9111,2025-04,399.0,False,2024-10,6
S-1e5fd7,A-ac9111,2025-05,399.0,False,2024-10,7
S-1e5fd7,A-ac9111,2025-06,399.0,False,2024-10,8
S-1e5fd7,A-ac9111,2025-07,399.0,False,2024-10,9
S-1e5fd7,A-ac9111,2025-08,399.0,False,2024-10,10
S-1e5fd7,A-ac9111,2025-09,399.0,False,2024-10,11
S-1e5fd7,A-ac9111,2025-10,399.0,False,2024-10,12
S-1e5fd7,A-ac9111,2025-11,399.0,False,2024-10,13
S-1e5fd7,A-ac9111,2025-12,399.0,False,2024-10,14
S-1e83a6,A-443b7c,2024-12,152.0,False,2024-12,0
S-1e83a6,A-443b7c,2025-01,152.0,False,2024-12,1
S-1e83a6,A-443b7c,2025-02,152.0,False,2024-12,2
S-1e83a6,A-443b7c,2025-03,152.0,False,2024-12,3
S-1e83a6,A-443b7c,2025-04,152.0,False,2024-12,4
S-1e83a6,A-443b7c,2025-05,152.0,False,2024-12,5
S-1e83a6,A-443b7c,2025-06,152.0,False,2024-12,6
S-1e83a6,A-443b7c,2025-07,152.0,False,2024-12,7
S-1e83a6,A-443b7c,2025-08,152.0,False,2024-12,8
S-1e83a6,A-443b7c,2025-09,152.0,False,2024-12,9
S-1e83a6,A-443b7c,2025-10,152.0,False,2024-12,10
S-1e83a6,A-443b7c,2025-11,152.0,False,2024-12,11
S-1e83a6,A-443b7c,2025-12,152.0,False,2024-12,12
S-1e8c9e,A-c37cab,2024-12,637.0,False,2024-12,0
S-1e8c9e,A-c37cab,2025-01,637.0,False,2024-12,1
S-1e8c9e,A-c37cab,2025-02,637.0,False,2024-12,2
S-1e8c9e,A-c37cab,2025-03,637.0,False,2024-12,3
S-1e8c9e,A-c37cab,2025-04,637.0,False,2024-12,4
S-1e8c9e,A-c37cab,2025-05,637.0,False,2024-12,5
S-1e8c9e,A-c37cab,2025-06,637.0,False,2024-12,6
S-1e8c9e,A-c37cab,2025-07,637.0,False,2024-12,7
S-1e8c9e,A-c37cab,2025-08,637.0,False,2024-12,8
S-1e8c9e,A-c37cab,2025-09,637.0,False,2024-12,9
S-1e8c9e,A-c37cab,2025-10,637.0,False,2024-12,10
S-1e8c9e,A-c37cab,2025-11,637.0,False,2024-12,11
S-1e8c9e,A-c37cab,2025-12,637.0,False,2024-12,12
S-1eb467,A-94f8c9,2024-12,2587.0,False,2024-12,0
S-1eb467,A-94f8c9,2025-01,2587.0,False,2024-12,1
S-1eb467,A-94f8c9,2025-02,2587.0,False,2024-12,2
S-1eb467,A-94f8c9,2025-03,2587.0,False,2024-12,3
S-1eb467,A-94f8c9,2025-04,2587.0,False,2024-12,4
S-1eb467,A-94f8c9,2025-05,2587.0,False,2024-12,5
S-1eb467,A-94f8c9,2025-06,2587.0,False,2024-12,6
S-1eb467,A-94f8c9,2025-07,2587.0,False,2024-12,7
S-1eb467,A-94f8c9,2025-08,2587.0,False,2024-12,8
S-1eb467,A-94f8c9,2025-09,2587.0,False,2024-12,9
S-1eb467,A-94f8c9,2025-10,2587.0,False,2024-12,10
S-1eb467,A-94f8c9,2025-11,2587.0,False,2024-12,11
S-1eb467,A-94f8c9,2025-12,2587.0,False,2024-12,12
S-1ebe39,A-0651a4,2024-11,3781.0,False,2024-11,0
S-1ebe39,A-0651a4,2024-12,3781.0,False,2024-11,1
S-1ebe39,A-0651a4,2025-01,0.0,True,2024-11,2
S-1f0d7f,A-32728c,2024-05,380.0,False,2024-05,0
S-1f0d7f,A-32728c,2024-06,380.0,False,2024-05,1
S-1f0d7f,A-32728c,2024-07,380.0,False,2024-05,2
S-1f0d7f,A-32728c,2024-08,0.0,True,2024-05,3
S-1f149a,A-5a3eb9,2024-08,1029.0,False,2024-08,0
S-1f149a,A-5a3eb9,2024-09,1029.0,False,2024-08,1
S-1f149a,A-5a3eb9,2024-10,1029.0,False,2024-08,2
S-1f149a,A-5a3eb9,2024-11,1029.0,False,2024-08,3
S-1f149a,A-5a3eb9,2024-12,1029.0,False,2024-08,4
S-1f149a,A-5a3eb9,2025-01,1029.0,False,2024-08,5
S-1f149a,A-5a3eb9,2025-02,1029.0,False,2024-08,6
S-1f149a,A-5a3eb9,2025-03,1029.0,False,2024-08,7
S-1f149a,A-5a3eb9,2025-04,1029.0,False,2024-08,8
S-1f149a,A-5a3eb9,2025-05,1029.0,False,2024-08,9
S-1f149a,A-5a3eb9,2025-06,1029.0,False,2024-08,10
S-1f149a,A-5a3eb9,2025-07,1029.0,False,2024-08,11
S-1f149a,A-5a3eb9,2025-08,1029.0,False,2024-08,12
S-1f149a,A-5a3eb9,2025-09,1029.0,False,2024-08,13
S-1f149a,A-5a3eb9,2025-10,1029.0,False,2024-08,14
S-1f149a,A-5a3eb9,2025-11,1029.0,False,2024-08,15
S-1f149a,A-5a3eb9,2025-12,1029.0,False,2024-08,16
S-1f2b1a,A-544d0a,2024-06,294.0,False,2024-06,0
S-1f2b1a,A-544d0a,2024-07,294.0,False,2024-06,1
S-1f2b1a,A-544d0a,2024-08,294.0,False,2024-06,2
S-1f2b1a,A-544d0a,2024-09,294.0,False,2024-06,3
S-1f2b1a,A-544d0a,2024-10,294.0,False,2024-06,4
S-1f2b1a,A-544d0a,2024-11,294.0,False,2024-06,5
S-1f2b1a,A-544d0a,2024-12,294.0,False,2024-06,6
S-1f2b1a,A-544d0a,2025-01,294.0,False,2024-06,7
S-1f2b1a,A-544d0a,2025-02,294.0,False,2024-06,8
S-1f2b1a,A-544d0a,2025-03,294.0,False,2024-06,9
S-1f2b1a,A-544d0a,2025-04,294.0,False,2024-06,10
S-1f2b1a,A-544d0a,2025-05,294.0,False,2024-06,11
S-1f2b1a,A-544d0a,2025-06,294.0,False,2024-06,12
S-1f2b1a,A-544d0a,2025-07,294.0,False,2024-06,13
S-1f2b1a,A-544d0a,2025-08,294.0,False,2024-06,14
S-1f2b1a,A-544d0a,2025-09,294.0,False,2024-06,15
S-1f2b1a,A-544d0a,2025-10,294.0,False,2024-06,16
S-1f2b1a,A-544d0a,2025-11,294.0,False,2024-06,17
S-1f2b1a,A-544d0a,2025-12,294.0,False,2024-06,18
S-1f3254,A-4c56c9,2024-12,342.0,False,2024-12,0
S-1f3254,A-4c56c9,2025-01,342.0,False,2024-12,1
S-1f3254,A-4c56c9,2025-02,342.0,False,2024-12,2
S-1f3254,A-4c56c9,2025-03,342.0,False,2024-12,3
S-1f3254,A-4c56c9,2025-04,342.0,False,2024-12,4
S-1f3254,A-4c56c9,2025-05,342.0,False,2024-12,5
S-1f3254,A-4c56c9,2025-06,342.0,False,2024-12,6
S-1f3254,A-4c56c9,2025-07,342.0,False,2024-12,7
S-1f3254,A-4c56c9,2025-08,342.0,False,2024-12,8
S-1f3254,A-4c56c9,2025-09,342.0,False,2024-12,9
S-1f3254,A-4c56c9,2025-10,342.0,False,2024-12,10
S-1f3254,A-4c56c9,2025-11,342.0,False,2024-12,11
S-1f3254,A-4c56c9,2025-12,342.0,False,2024-12,12
S-1f4c01,A-c42f1f,2024-11,588.0,False,2024-11,0
S-1f4c01,A-c42f1f,2024-12,588.0,False,2024-11,1
S-1f4c01,A-c42f1f,2025-01,588.0,False,2024-11,2
S-1f4c01,A-c42f1f,2025-02,588.0,False,2024-11,3
S-1f4c01,A-c42f1f,2025-03,588.0,False,2024-11,4
S-1f4c01,A-c42f1f,2025-04,588.0,False,2024-11,5
S-1f4c01,A-c42f1f,2025-05,588.0,False,2024-11,6
S-1f4c01,A-c42f1f,2025-06,588.0,False,2024-11,7
S-1f4c01,A-c42f1f,2025-07,588.0,False,2024-11,8
S-1f4c01,A-c42f1f,2025-08,588.0,False,2024-11,9
S-1f4c01,A-c42f1f,2025-09,588.0,False,2024-11,10
S-1f4c01,A-c42f1f,2025-10,588.0,False,2024-11,11
S-1f4c01,A-c42f1f,2025-11,588.0,False,2024-11,12
S-1f4c01,A-c42f1f,2025-12,588.0,False,2024-11,13
S-1f4db5,A-2e3bad,2024-09,12139.0,False,2024-09,0
S-1f4db5,A-2e3bad,2024-10,12139.0,False,2024-09,1
S-1f4db5,A-2e3bad,2024-11,12139.0,False,2024-09,2
S-1f4db5,A-2e3bad,2024-12,12139.0,False,2024-09,3
S-1f4db5,A-2e3bad,2025-01,12139.0,False,2024-09,4
S-1f4db5,A-2e3bad,2025-02,12139.0,False,2024-09,5
S-1f4db5,A-2e3bad,2025-03,12139.0,False,2024-09,6
S-1f4db5,A-2e3bad,2025-04,12139.0,False,2024-09,7
S-1f4db5,A-2e3bad,2025-05,12139.0,False,2024-09,8
S-1f4db5,A-2e3bad,2025-06,12139.0,False,2024-09,9
S-1f4db5,A-2e3bad,2025-07,12139.0,False,2024-09,10
S-1f4db5,A-2e3bad,2025-08,12139.0,False,2024-09,11
S-1f4db5,A-2e3bad,2025-09,12139.0,False,2024-09,12
S-1f4db5,A-2e3bad,2025-10,12139.0,False,2024-09,13
S-1f4db5,A-2e3bad,2025-11,12139.0,False,2024-09,14
S-1f4db5,A-2e3bad,2025-12,12139.0,False,2024-09,15
S-1f505e,A-95b24a,2023-07,722.0,False,2023-07,0
S-1f505e,A-95b24a,2023-08,722.0,False,2023-07,1
S-1f505e,A-95b24a,2023-09,722.0,False,2023-07,2
S-1f505e,A-95b24a,2023-10,722.0,False,2023-07,3
S-1f505e,A-95b24a,2023-11,722.0,False,2023-07,4
S-1f505e,A-95b24a,2023-12,722.0,False,2023-07,5
S-1f505e,A-95b24a,2024-01,722.0,False,2023-07,6
S-1f505e,A-95b24a,2024-02,722.0,False,2023-07,7
S-1f505e,A-95b24a,2024-03,722.0,False,2023-07,8
S-1f505e,A-95b24a,2024-04,722.0,False,2023-07,9
S-1f505e,A-95b24a,2024-05,722.0,False,2023-07,10
S-1f505e,A-95b24a,2024-06,722.0,False,2023-07,11
S-1f505e,A-95b24a,2024-07,722.0,False,2023-07,12
S-1f505e,A-95b24a,2024-08,722.0,False,2023-07,13
S-1f505e,A-95b24a,2024-09,722.0,False,2023-07,14
S-1f505e,A-95b24a,2024-10,722.0,False,2023-07,15
S-1f505e,A-95b24a,2024-11,722.0,False,2023-07,16
S-1f505e,A-95b24a,2024-12,722.0,False,2023-07,17
S-1f505e,A-95b24a,2025-01,722.0,False,2023-07,18
S-1f505e,A-95b24a,2025-02,722.0,False,2023-07,19
S-1f505e,A-95b24a,2025-03,722.0,False,2023-07,20
S-1f505e,A-95b24a,2025-04,722.0,False,2023-07,21
S-1f505e,A-95b24a,2025-05,722.0,False,2023-07,22
S-1f505e,A-95b24a,2025-06,722.0,False,2023-07,23
S-1f505e,A-95b24a,2025-07,722.0,False,2023-07,24
S-1f505e,A-95b24a,2025-08,722.0,False,2023-07,25
S-1f505e,A-95b24a,2025-09,722.0,False,2023-07,26
S-1f505e,A-95b24a,2025-10,722.0,False,2023-07,27
S-1f505e,A-95b24a,2025-11,722.0,False,2023-07,28
S-1f505e,A-95b24a,2025-12,722.0,False,2023-07,29
S-1f5841,A-b30291,2024-05,95.0,False,2024-05,0
S-1f5841,A-b30291,2024-06,95.0,False,2024-05,1
S-1f5841,A-b30291,2024-07,95.0,False,2024-05,2
S-1f5841,A-b30291,2024-08,95.0,False,2024-05,3
S-1f5841,A-b30291,2024-09,95.0,False,2024-05,4
S-1f5841,A-b30291,2024-10,0.0,True,2024-05,5
S-1f8215,A-f17767,2024-12,735.0,False,2024-12,0
S-1f8215,A-f17767,2025-01,735.0,False,2024-12,1
S-1f8215,A-f17767,2025-02,735.0,False,2024-12,2
S-1f8215,A-f17767,2025-03,735.0,False,2024-12,3
S-1f8215,A-f17767,2025-04,735.0,False,2024-12,4
S-1f8215,A-f17767,2025-05,735.0,False,2024-12,5
S-1f8215,A-f17767,2025-06,735.0,False,2024-12,6
S-1f8215,A-f17767,2025-07,735.0,False,2024-12,7
S-1f8215,A-f17767,2025-08,735.0,False,2024-12,8
S-1f8215,A-f17767,2025-09,735.0,False,2024-12,9
S-1f8215,A-f17767,2025-10,735.0,False,2024-12,10
