etl_run_id,timestamp,table,primary_key,column,original_value,corrected_value,reason_code,notes
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.856356+00:00,support_tickets,"{""ticket_id"": ""T-686725""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.856930+00:00,support_tickets,"{""ticket_id"": ""T-68c8a6""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.857228+00:00,support_tickets,"{""ticket_id"": ""T-68fee5""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.857836+00:00,support_tickets,"{""ticket_id"": ""T-699109""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.858234+00:00,support_tickets,"{""ticket_id"": ""T-699941""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.858502+00:00,support_tickets,"{""ticket_id"": ""T-69bbea""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.859013+00:00,support_tickets,"{""ticket_id"": ""T-69f219""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.859291+00:00,support_tickets,"{""ticket_id"": ""T-6a2899""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.859906+00:00,support_tickets,"{""ticket_id"": ""T-6af11a""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.860865+00:00,support_tickets,"{""ticket_id"": ""T-6b989d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.861242+00:00,support_tickets,"{""ticket_id"": ""T-6ba61d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.861500+00:00,support_tickets,"{""ticket_id"": ""T-6bd715""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.862113+00:00,support_tickets,"{""ticket_id"": ""T-6c4112""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.862369+00:00,support_tickets,"{""ticket_id"": ""T-6c817f""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.862862+00:00,support_tickets,"{""ticket_id"": ""T-6d8847""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.863122+00:00,support_tickets,"{""ticket_id"": ""T-6d8b81""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.863379+00:00,support_tickets,"{""ticket_id"": ""T-6d98ab""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.863760+00:00,support_tickets,"{""ticket_id"": ""T-6db04f""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.864371+00:00,support_tickets,"{""ticket_id"": ""T-6de710""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.864630+00:00,support_tickets,"{""ticket_id"": ""T-6deaa1""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.864889+00:00,support_tickets,"{""ticket_id"": ""T-6e3b72""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.865265+00:00,support_tickets,"{""ticket_id"": ""T-6e76a6""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.866238+00:00,support_tickets,"{""ticket_id"": ""T-6ec2a9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.866626+00:00,support_tickets,"{""ticket_id"": ""T-6f11a3""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.868166+00:00,support_tickets,"{""ticket_id"": ""T-70430b""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.868998+00:00,support_tickets,"{""ticket_id"": ""T-706e49""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.869397+00:00,support_tickets,"{""ticket_id"": ""T-70987d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.870123+00:00,support_tickets,"{""ticket_id"": ""T-7119c9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.871199+00:00,support_tickets,"{""ticket_id"": ""T-721dbc""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.871563+00:00,support_tickets,"{""ticket_id"": ""T-72295c""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.872042+00:00,support_tickets,"{""ticket_id"": ""T-72f058""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.872375+00:00,support_tickets,"{""ticket_id"": ""T-7309d6""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.872754+00:00,support_tickets,"{""ticket_id"": ""T-731aca""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.873115+00:00,support_tickets,"{""ticket_id"": ""T-73259c""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.873787+00:00,support_tickets,"{""ticket_id"": ""T-73a01a""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.874481+00:00,support_tickets,"{""ticket_id"": ""T-73db23""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.875484+00:00,support_tickets,"{""ticket_id"": ""T-7431ee""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.875866+00:00,support_tickets,"{""ticket_id"": ""T-743f15""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.876181+00:00,support_tickets,"{""ticket_id"": ""T-74476f""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.876481+00:00,support_tickets,"{""ticket_id"": ""T-7480c9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.876919+00:00,support_tickets,"{""ticket_id"": ""T-74d3f4""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.877229+00:00,support_tickets,"{""ticket_id"": ""T-74e1b9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.877549+00:00,support_tickets,"{""ticket_id"": ""T-7507e8""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.877816+00:00,support_tickets,"{""ticket_id"": ""T-75271b""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.878083+00:00,support_tickets,"{""ticket_id"": ""T-753ba1""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.878758+00:00,support_tickets,"{""ticket_id"": ""T-7620e2""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.879028+00:00,support_tickets,"{""ticket_id"": ""T-762c9d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.879526+00:00,support_tickets,"{""ticket_id"": ""T-765765""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.879783+00:00,support_tickets,"{""ticket_id"": ""T-76632d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.881122+00:00,support_tickets,"{""ticket_id"": ""T-777753""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.881507+00:00,support_tickets,"{""ticket_id"": ""T-77863a""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.881764+00:00,support_tickets,"{""ticket_id"": ""T-779cd9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.882254+00:00,support_tickets,"{""ticket_id"": ""T-787a34""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.882979+00:00,support_tickets,"{""ticket_id"": ""T-7905fa""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.883242+00:00,support_tickets,"{""ticket_id"": ""T-7917a1""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.883500+00:00,support_tickets,"{""ticket_id"": ""T-791dc9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.884575+00:00,support_tickets,"{""ticket_id"": ""T-7a1469""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.885065+00:00,support_tickets,"{""ticket_id"": ""T-7a5dca""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.885445+00:00,support_tickets,"{""ticket_id"": ""T-7a95e0""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.885704+00:00,support_tickets,"{""ticket_id"": ""T-7ad7ec""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.886196+00:00,support_tickets,"{""ticket_id"": ""T-7b0fe1""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.886454+00:00,support_tickets,"{""ticket_id"": ""T-7b13df""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.886713+00:00,support_tickets,"{""ticket_id"": ""T-7b4c85""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.887680+00:00,support_tickets,"{""ticket_id"": ""T-7bfd11""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.888056+00:00,support_tickets,"{""ticket_id"": ""T-7c2d38""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.888315+00:00,support_tickets,"{""ticket_id"": ""T-7c37e5""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.889307+00:00,support_tickets,"{""ticket_id"": ""T-7d169d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.889570+00:00,support_tickets,"{""ticket_id"": ""T-7d1efb""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.890181+00:00,support_tickets,"{""ticket_id"": ""T-7d5bb9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.890908+00:00,support_tickets,"{""ticket_id"": ""T-7dca41""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.891172+00:00,support_tickets,"{""ticket_id"": ""T-7ddfa5""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.891673+00:00,support_tickets,"{""ticket_id"": ""T-7dfa96""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.892284+00:00,support_tickets,"{""ticket_id"": ""T-7e77dc""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.892776+00:00,support_tickets,"{""ticket_id"": ""T-7ebbcc""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.893390+00:00,support_tickets,"{""ticket_id"": ""T-7faf10""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.893648+00:00,support_tickets,"{""ticket_id"": ""T-7fd978""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.894023+00:00,support_tickets,"{""ticket_id"": ""T-7ff36c""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.894512+00:00,support_tickets,"{""ticket_id"": ""T-80157c""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.895118+00:00,support_tickets,"{""ticket_id"": ""T-804db5""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.895381+00:00,support_tickets,"{""ticket_id"": ""T-80caf3""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.895640+00:00,support_tickets,"{""ticket_id"": ""T-80fc65""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.896015+00:00,support_tickets,"{""ticket_id"": ""T-8132dc""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.896391+00:00,support_tickets,"{""ticket_id"": ""T-818ae1""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.896765+00:00,support_tickets,"{""ticket_id"": ""T-81b73d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.897023+00:00,support_tickets,"{""ticket_id"": ""T-81c410""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.897496+00:00,support_tickets,"{""ticket_id"": ""T-8206d0""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.897760+00:00,support_tickets,"{""ticket_id"": ""T-8206e8""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.898018+00:00,support_tickets,"{""ticket_id"": ""T-820846""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.898276+00:00,support_tickets,"{""ticket_id"": ""T-82577a""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.898532+00:00,support_tickets,"{""ticket_id"": ""T-826f63""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.899021+00:00,support_tickets,"{""ticket_id"": ""T-831e11""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.899286+00:00,support_tickets,"{""ticket_id"": ""T-832df9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.899672+00:00,support_tickets,"{""ticket_id"": ""T-836ae9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.900046+00:00,support_tickets,"{""ticket_id"": ""T-8384cf""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.900421+00:00,support_tickets,"{""ticket_id"": ""T-8402a1""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.900677+00:00,support_tickets,"{""ticket_id"": ""T-8416bb""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.901172+00:00,support_tickets,"{""ticket_id"": ""T-84745f""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.901428+00:00,support_tickets,"{""ticket_id"": ""T-847498""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.901803+00:00,support_tickets,"{""ticket_id"": ""T-856bdd""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.902059+00:00,support_tickets,"{""ticket_id"": ""T-856d24""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.902316+00:00,support_tickets,"{""ticket_id"": ""T-857a8d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.902573+00:00,support_tickets,"{""ticket_id"": ""T-8580fd""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.902830+00:00,support_tickets,"{""ticket_id"": ""T-85af66""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.903088+00:00,support_tickets,"{""ticket_id"": ""T-85c450""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.903348+00:00,support_tickets,"{""ticket_id"": ""T-861a59""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.904793+00:00,support_tickets,"{""ticket_id"": ""T-866ebe""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.905407+00:00,support_tickets,"{""ticket_id"": ""T-86e757""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.905663+00:00,support_tickets,"{""ticket_id"": ""T-86e8cc""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.905932+00:00,support_tickets,"{""ticket_id"": ""T-87a53c""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.906190+00:00,support_tickets,"{""ticket_id"": ""T-87b6c4""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.906796+00:00,support_tickets,"{""ticket_id"": ""T-882ab9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.907416+00:00,support_tickets,"{""ticket_id"": ""T-88702a""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.907675+00:00,support_tickets,"{""ticket_id"": ""T-88949f""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.908051+00:00,support_tickets,"{""ticket_id"": ""T-88abc2""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.908309+00:00,support_tickets,"{""ticket_id"": ""T-88c429""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.908567+00:00,support_tickets,"{""ticket_id"": ""T-88d5fe""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.908940+00:00,support_tickets,"{""ticket_id"": ""T-88e515""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.909442+00:00,support_tickets,"{""ticket_id"": ""T-8934e8""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.909700+00:00,support_tickets,"{""ticket_id"": ""T-895101""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.910074+00:00,support_tickets,"{""ticket_id"": ""T-89a21e""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.910570+00:00,support_tickets,"{""ticket_id"": ""T-89db4e""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.910945+00:00,support_tickets,"{""ticket_id"": ""T-8a2ad9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.911325+00:00,support_tickets,"{""ticket_id"": ""T-8ab508""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.911583+00:00,support_tickets,"{""ticket_id"": ""T-8ab6ea""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.911841+00:00,support_tickets,"{""ticket_id"": ""T-8b1323""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.912215+00:00,support_tickets,"{""ticket_id"": ""T-8b2aa1""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.912472+00:00,support_tickets,"{""ticket_id"": ""T-8b710d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.912728+00:00,support_tickets,"{""ticket_id"": ""T-8be779""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.913040+00:00,support_tickets,"{""ticket_id"": ""T-8c0ca5""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.913659+00:00,support_tickets,"{""ticket_id"": ""T-8caacd""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.914148+00:00,support_tickets,"{""ticket_id"": ""T-8d3d46""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.914409+00:00,support_tickets,"{""ticket_id"": ""T-8d4c7f""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.914667+00:00,support_tickets,"{""ticket_id"": ""T-8d4cd3""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.915278+00:00,support_tickets,"{""ticket_id"": ""T-8d7ff3""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.916116+00:00,support_tickets,"{""ticket_id"": ""T-8ea29d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.916608+00:00,support_tickets,"{""ticket_id"": ""T-8ed20f""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.916867+00:00,support_tickets,"{""ticket_id"": ""T-8f1182""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.917123+00:00,support_tickets,"{""ticket_id"": ""T-8f5672""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.917383+00:00,support_tickets,"{""ticket_id"": ""T-8f66c9""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.917640+00:00,support_tickets,"{""ticket_id"": ""T-8f8c19""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.918363+00:00,support_tickets,"{""ticket_id"": ""T-90f06d""}",satisfaction_score,,Unknown,satisfaction_imputed,
15ebb07f-735a-4732-ab1c-adf310dc122f,2025-12-18T12:34:36.918736+00:00,support_tickets,"{""ticket_id"": ""T-9130f4""}",satisfaction_score,,Unknown,satisfaction_imputed,
